dateTime,dos1rate,peak_std,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag,AE,time_cc,space_cc,time_spatial_A,time_spatial_B,peak_width_A,peak_width_B,leader_counts_10,follower_counts_10,leader_counts_05,follower_counts_05
2015-04-03 23:36:12.300000,100.001,2.5298379394755703,8.06011,12.741,-63.271,177.507,656.015,195.39,25.9139,195.41400000000002,1.0,0.0,262.0,0.3496027904770828,0.8080445073461068,2015-04-03 23:35:46.386100,2015-04-03 23:36:12.300000,0.5000009999999999,0.6599992000039601,290.0017,620.0038999999998,160.001,410.0027
2015-04-04 01:15:02.500000,870.005,3.645193586020037,9.57872,12.2208,-59.6727,150.52700000000004,652.261,195.112,25.8656,195.136,1.0,0.0,175.0,0.001416269618234652,0.8560907679230118,2015-04-04 01:14:36.634400,2015-04-04 01:15:02.500000,0.1999986111203699,0.9391137332295202,4900.027,7060.039000000001,2770.0150000000003,4030.022
2015-04-04 01:15:29.300000,550.003,4.898503178863825,7.713610000000001,11.9673,-56.5453,148.834,649.229,195.143,25.865,195.167,1.0,0.0,175.0,0.08523106293818469,0.9167314621196988,2015-04-04 01:15:29.300000,2015-04-04 01:15:55.165000,0.588310910297218,,4099.977999999999,6839.972999999999,2419.969,3729.9559999999997
2015-04-04 13:12:25.199999,550.003,12.721007912382868,6.946789999999999,9.76437,60.13800000000001,-56.5038,642.943,193.55700000000002,25.6322,193.57299999999998,0.0,0.0,268.0,0.2882681024791893,0.8407195897003465,2015-04-04 13:11:59.567799,2015-04-04 13:12:25.199999,,0.4238711505092948,2139.992,3240.018,1230.0059999999999,2040.0120000000002
2015-04-04 15:03:07.200000,380.00199999999995,14.07128281287815,6.685060000000001,23.2545,70.0466,132.244,679.065,192.76,25.6526,192.778,1.0,0.0,178.0,0.4250775019166922,0.8066993255712139,2015-04-04 15:02:41.547400,2015-04-04 15:03:07.200000,,0.5714280196572844,1560.0093999999995,2250.013,1020.0049999999999,1390.008
2015-04-04 18:55:59.500000,400.00199999999995,3.300018469346678,6.13741,19.8429,-64.77,34.4733,690.828,190.68900000000002,25.4194,190.715,0.0,0.0,84.0,0.22631486248216026,0.8289739605926558,2015-04-04 18:55:59.500000,2015-04-04 18:56:24.919400,0.5162217211877018,,2979.9840000000004,4689.9760000000015,1879.9779999999998,2580.0150000000003
2015-04-06 19:13:45.200000,190.00099999999998,1.3632599822568716,6.34783,0.506289,68.2757,67.4976,684.466,180.854,24.0876,180.86900000000003,1.0,0.0,47.0,0.35325352422869505,0.8996664009650961,2015-04-06 19:13:21.112400,2015-04-06 19:13:45.200000,0.09999950000499994,0.6222275308902606,1079.9944,1379.9915,560.0038,840.0049999999999
2015-04-07 06:28:01.700000,150.001,2.4961634704111098,7.44723,10.1949,70.5306,35.4501,658.6410000000002,178.565,23.6948,178.579,1.0,0.0,22.0,0.5501091774159061,0.8405551586627156,2015-04-07 06:27:38.005200,2015-04-07 06:28:01.700000,0.07499987500062498,0.5679163961826582,970.0065,1030.0071,440.00300000000004,620.0043999999999
2015-04-07 06:28:06.099999,190.00099999999998,4.0000059999960005,7.58865,10.1941,70.7757,35.092,658.928,178.562,23.6951,178.576,0.0,0.0,22.0,0.3648680468500957,0.8967376044024006,2015-04-07 06:27:42.404899,2015-04-07 06:28:06.099999,0.20000000000000065,0.5520778558102346,1279.9912,1510.0094,699.9874,930.0049999999999
2015-04-08 14:29:33.299999,150.001,3.3166398658883662,2.18225,10.7568,-55.0406,-50.3777,639.87,170.61700000000005,22.5851,170.63299999999995,1.0,0.0,53.0,0.06116232253117409,0.9630285232410704,2015-04-08 14:29:33.299999,2015-04-08 14:29:55.885099,0.3310605632464002,,510.00290000000007,1930.011,320.0019,1010.0059999999999
